POI_Name,POI_Type,Store_Lat,Store_Lng
Subway,restaurant cafe bakery,33.3631631,-111.8603404
Korean BBQ,restaurant cafe bakery,33.3631631,-111.8603404
DQ Grill & Chill Restaurant,restaurant cafe bakery,33.3631631,-111.8603404
Max's Mukhaase African Restaurant & Catering Services,restaurant cafe bakery,33.3631631,-111.8603404
Green Tea Bistro,restaurant cafe bakery,33.3631631,-111.8603404
Dickey's Barbecue Pit,restaurant cafe bakery,33.3631631,-111.8603404
Amados Mexican Food,restaurant cafe bakery,33.3631631,-111.8603404
Angry Crab Shack,restaurant cafe bakery,33.3631631,-111.8603404
Phoenix Chinese Palace,restaurant cafe bakery,33.3631631,-111.8603404
Starbucks,restaurant cafe bakery,33.3631631,-111.8603404
Safeway,restaurant cafe bakery,33.3631631,-111.8603404
Daylight Donuts,restaurant cafe bakery,33.3631631,-111.8603404
Half Baked Medical,hospital pharmacy,33.3631631,-111.8603404
Safeway,hospital pharmacy,33.3631631,-111.8603404
"Aaron M. Maxson, RPh",hospital pharmacy,33.3631631,-111.8603404
Safeway Pharmacy,hospital pharmacy,33.3631631,-111.8603404
"Michael Wisness, PharmD",hospital pharmacy,33.3631631,-111.8603404
Walgreens Pharmacy,hospital pharmacy,33.3631631,-111.8603404
"Ryan J. Gerth, PharmD",hospital pharmacy,33.3631631,-111.8603404
Wells Fargo Bank,bank atm,33.3631631,-111.8603404
ATM (Wells Fargo Bank),bank atm,33.3631631,-111.8603404
Citibank ATM,bank atm,33.3631631,-111.8603404
Chase ATM,bank atm,33.3631631,-111.8603404
Wells Fargo Bank,bank atm,33.3631631,-111.8603404
Renegade Technology Group,bank atm,33.3631631,-111.8603404
Pub 'n Grub,night_club bar,33.3631631,-111.8603404
Domino's Pizza,restaurant cafe bakery,33.5106875,-111.910322
Subway,restaurant cafe bakery,33.5106875,-111.910322
Randy's Restaurant & Ice Cream,restaurant cafe bakery,33.5106875,-111.910322
Starbucks,restaurant cafe bakery,33.5106875,-111.910322
Safeway,restaurant cafe bakery,33.5106875,-111.910322
Safeway,hospital pharmacy,33.5106875,-111.910322
Safeway Pharmacy,hospital pharmacy,33.5106875,-111.910322
"Jami Housman, Pharm",hospital pharmacy,33.5106875,-111.910322
"Kimberly M. Smith, PharmD",hospital pharmacy,33.5106875,-111.910322
Wells Fargo Bank,bank atm,33.5106875,-111.910322
Chase Bank,bank atm,33.5106875,-111.910322
Wells Fargo Bank,bank atm,33.5106875,-111.910322
Chase Bank,bank atm,33.5106875,-111.910322
ATM,bank atm,33.5106875,-111.910322
Los Taquitos,restaurant cafe bakery,33.3479088,-111.9821959
Cactus Jacks Bar and Grill,restaurant cafe bakery,33.3479088,-111.9821959
The Original Burrito Company,restaurant cafe bakery,33.3479088,-111.9821959
Subway,restaurant cafe bakery,33.3479088,-111.9821959
Biscuits Restaurant,restaurant cafe bakery,33.3479088,-111.9821959
Niro's Gyros,restaurant cafe bakery,33.3479088,-111.9821959
Jimmy & Joe's Pizzeria,restaurant cafe bakery,33.3479088,-111.9821959
Fresko Mediterranean Kitchen,restaurant cafe bakery,33.3479088,-111.9821959
Starbucks,restaurant cafe bakery,33.3479088,-111.9821959
Safeway,restaurant cafe bakery,33.3479088,-111.9821959
Safeway,hospital pharmacy,33.3479088,-111.9821959
Safeway Pharmacy,hospital pharmacy,33.3479088,-111.9821959
"Melissa Varieur, PharmD",hospital pharmacy,33.3479088,-111.9821959
"Bum-Jun OH, PharmD",hospital pharmacy,33.3479088,-111.9821959
"Rudy Weigert, RPH",hospital pharmacy,33.3479088,-111.9821959
"Brian J. Wambold, PharmD",hospital pharmacy,33.3479088,-111.9821959
"Anthony M. Wiseman, PharmD",hospital pharmacy,33.3479088,-111.9821959
"Jill L. Alvis, PharmD",hospital pharmacy,33.3479088,-111.9821959
"Robert M. Hurd III, BPharm",hospital pharmacy,33.3479088,-111.9821959
Walgreens Pharmacy,hospital pharmacy,33.3479088,-111.9821959
Walgreens Pharmacy,hospital pharmacy,33.3479088,-111.9821959
Chase Bank,bank atm,33.3479088,-111.9821959
JPMorgan Chase,bank atm,33.3479088,-111.9821959
Chase Bank,bank atm,33.3479088,-111.9821959
Cardtronics ATM,bank atm,33.3479088,-111.9821959
JPMorgan Chase,bank atm,33.3479088,-111.9821959
Circle K,bank atm,33.3479088,-111.9821959
Chase ATM,bank atm,33.3479088,-111.9821959
Cardtronics ATM,bank atm,33.3479088,-111.9821959
Ultron,bank atm,33.3479088,-111.9821959
ATM,bank atm,33.3479088,-111.9821959
Circle K,gas_station,33.3479088,-111.9821959
Shell,gas_station,33.3479088,-111.9821959
Cactus Jacks Bar and Grill,night_club bar,33.3479088,-111.9821959
Brad's Place,night_club bar,33.3479088,-111.9821959
Mandy's Fish & Chips,restaurant cafe bakery,33.3911603,-112.0492891
7-Eleven,restaurant cafe bakery,33.3911603,-112.0492891
New China,restaurant cafe bakery,33.3911603,-112.0492891
OK Fish & Chips,restaurant cafe bakery,33.3911603,-112.0492891
Doña Monce Restaurant,restaurant cafe bakery,33.3911603,-112.0492891
Starbucks,restaurant cafe bakery,33.3911603,-112.0492891
7-Eleven,restaurant cafe bakery,33.3911603,-112.0492891
Safeway,restaurant cafe bakery,33.3911603,-112.0492891
Panaderia Y Pasteleria La Mejor,restaurant cafe bakery,33.3911603,-112.0492891
Safeway,hospital pharmacy,33.3911603,-112.0492891
Safeway Pharmacy,hospital pharmacy,33.3911603,-112.0492891
"Hal R. Wernik, RPh",hospital pharmacy,33.3911603,-112.0492891
"Jacob M. Robison, PharmD",hospital pharmacy,33.3911603,-112.0492891
U.S. Bank - South 16th St Safeway Office,bank atm,33.3911603,-112.0492891
U.S. Bank Branch,bank atm,33.3911603,-112.0492891
"ATM 7ELEVEN, INC.",bank atm,33.3911603,-112.0492891
U.S. Bank ATM - South 16th Street - Safeway,bank atm,33.3911603,-112.0492891
Cardtronics ATM,bank atm,33.3911603,-112.0492891
Citibank ATM,bank atm,33.3911603,-112.0492891
U.S. Bank - South 16th St Safeway Office,bank atm,33.3911603,-112.0492891
Arizona Federal Credit Union - 16th Street and Southern,bank atm,33.3911603,-112.0492891
"ATM 7ELEVEN, INC.",bank atm,33.3911603,-112.0492891
Ultron,bank atm,33.3911603,-112.0492891
ATM,bank atm,33.3911603,-112.0492891
CIRCLE K,gas_station,33.3911603,-112.0492891
Safeway gas,gas_station,33.3911603,-112.0492891
Zipps Sports Grill,restaurant cafe bakery,33.3218242,-111.9128419
Totts Asian Diner,restaurant cafe bakery,33.3218242,-111.9128419
Domino's Pizza,restaurant cafe bakery,33.3218242,-111.9128419
Jimmy & Joe's Pizzeria,restaurant cafe bakery,33.3218242,-111.9128419
Papa Murphy's Take 'N' Bake Pizza,restaurant cafe bakery,33.3218242,-111.9128419
Starbucks,restaurant cafe bakery,33.3218242,-111.9128419
Albertsons,hospital pharmacy,33.3218242,-111.9128419
CVS Pharmacy,hospital pharmacy,33.3218242,-111.9128419
Albertsons Pharmacy,hospital pharmacy,33.3218242,-111.9128419
BBVA Compass,bank atm,33.3218242,-111.9128419
Chase Bank,bank atm,33.3218242,-111.9128419
BBVA Compass,bank atm,33.3218242,-111.9128419
Chase Bank,bank atm,33.3218242,-111.9128419
ATM (Chase),bank atm,33.3218242,-111.9128419
Cardtronics ATM,bank atm,33.3218242,-111.9128419
"Automated Financial, LLC",bank atm,33.3218242,-111.9128419
Valero,gas_station,33.3218242,-111.9128419
Corner Store,gas_station,33.3218242,-111.9128419
Circle K,gas_station,33.3218242,-111.9128419
Zipps Sports Grill,night_club bar,33.3218242,-111.9128419
Donovan's Steak & Chop House,restaurant cafe bakery,33.5112527,-112.0146257
Tarbell's,restaurant cafe bakery,33.5112527,-112.0146257
Delux,restaurant cafe bakery,33.5112527,-112.0146257
Tomaso's Restaurant,restaurant cafe bakery,33.5112527,-112.0146257
Tommy V's Osteria Pizzeria,restaurant cafe bakery,33.5112527,-112.0146257
Stella,restaurant cafe bakery,33.5112527,-112.0146257
Great China International LLC,restaurant cafe bakery,33.5112527,-112.0146257
Matt's Big Breakfast,restaurant cafe bakery,33.5112527,-112.0146257
Mexx 32,restaurant cafe bakery,33.5112527,-112.0146257
Keegan's Grill,restaurant cafe bakery,33.5112527,-112.0146257
First Watch - Biltmore,restaurant cafe bakery,33.5112527,-112.0146257
Central Bistro,restaurant cafe bakery,33.5112527,-112.0146257
Local Bistro,restaurant cafe bakery,33.5112527,-112.0146257
Osio Restaurant Group,restaurant cafe bakery,33.5112527,-112.0146257
The Tavern and Wine Store,restaurant cafe bakery,33.5112527,-112.0146257
Hava Java,restaurant cafe bakery,33.5112527,-112.0146257
Starbucks,restaurant cafe bakery,33.5112527,-112.0146257
Munchies & More,restaurant cafe bakery,33.5112527,-112.0146257
Safeway,restaurant cafe bakery,33.5112527,-112.0146257
"Desert Medical Assoc., Inc.",hospital pharmacy,33.5112527,-112.0146257
Internal Medicine of Arizona,hospital pharmacy,33.5112527,-112.0146257
Safeway,hospital pharmacy,33.5112527,-112.0146257
Safeway Pharmacy,hospital pharmacy,33.5112527,-112.0146257
"Paul J. Shiechel, BS",hospital pharmacy,33.5112527,-112.0146257
"Obinna I. Anadu, RPh",hospital pharmacy,33.5112527,-112.0146257
"Angela C. Becker, PharmD",hospital pharmacy,33.5112527,-112.0146257
"Alex P. Reinmann, Pharm",hospital pharmacy,33.5112527,-112.0146257
"Donald Fox, RPh",hospital pharmacy,33.5112527,-112.0146257
Lincoln Equity Group,bank atm,33.5112527,-112.0146257
Biltmore Bank of Arizona,bank atm,33.5112527,-112.0146257
Flagstar Bank,bank atm,33.5112527,-112.0146257
Wells Fargo Bank,bank atm,33.5112527,-112.0146257
Bank of America Financial Center,bank atm,33.5112527,-112.0146257
Bank of Arizona,bank atm,33.5112527,-112.0146257
ATM The Biltmore Bank of Arizona,bank atm,33.5112527,-112.0146257
"MICHAEL SIMES, L.L.C.",bank atm,33.5112527,-112.0146257
MidFirst Bank,bank atm,33.5112527,-112.0146257
Johnson Bank,bank atm,33.5112527,-112.0146257
Bank Capital Corporation,bank atm,33.5112527,-112.0146257
ATM Johnson Bank,bank atm,33.5112527,-112.0146257
Lincoln Equity Group,bank atm,33.5112527,-112.0146257
Biltmore Bank of Arizona,bank atm,33.5112527,-112.0146257
Flagstar Bank,bank atm,33.5112527,-112.0146257
ATM (Flagstar Bank),bank atm,33.5112527,-112.0146257
Wells Fargo Bank,bank atm,33.5112527,-112.0146257
Cardtronics ATM,bank atm,33.5112527,-112.0146257
Wells Fargo ATM,bank atm,33.5112527,-112.0146257
Bank of Arizona,bank atm,33.5112527,-112.0146257
ATM The Biltmore Bank of Arizona,bank atm,33.5112527,-112.0146257
MidFirst Bank,bank atm,33.5112527,-112.0146257
Bank Capital Corporation,bank atm,33.5112527,-112.0146257
ATM Johnson Bank,bank atm,33.5112527,-112.0146257
A-ZSocialEvents,night_club bar,33.5112527,-112.0146257
Mexx 32,night_club bar,33.5112527,-112.0146257
Tarbell's Wine store (The Wine Store),night_club bar,33.5112527,-112.0146257
The Tavern and Wine Store,night_club bar,33.5112527,-112.0146257
Domino's Pizza,restaurant cafe bakery,33.5375263,-111.9061934
Subway,restaurant cafe bakery,33.5375263,-111.9061934
Goldmans Deli,restaurant cafe bakery,33.5375263,-111.9061934
Sakana Restaurant,restaurant cafe bakery,33.5375263,-111.9061934
Crust Scottsdale,restaurant cafe bakery,33.5375263,-111.9061934
China Lite,restaurant cafe bakery,33.5375263,-111.9061934
Albertsons,hospital pharmacy,33.5375263,-111.9061934
Albertsons Pharmacy,hospital pharmacy,33.5375263,-111.9061934
"Bill Butler, RPh",hospital pharmacy,33.5375263,-111.9061934
Wells Fargo Bank,bank atm,33.5375263,-111.9061934
Wells Fargo Bank,bank atm,33.5375263,-111.9061934
Osland Financial Group,bank atm,33.5375263,-111.9061934
ATM (Wells Fargo Bank),bank atm,33.5375263,-111.9061934
Crust Scottsdale,night_club bar,33.5375263,-111.9061934
Einstein Bros. Bagels,restaurant cafe bakery,33.4662151,-112.0674775
Green Restaurant,restaurant cafe bakery,33.4662151,-112.0674775
Taco Bell,restaurant cafe bakery,33.4662151,-112.0674775
Whataburger,restaurant cafe bakery,33.4662151,-112.0674775
McDonald's,restaurant cafe bakery,33.4662151,-112.0674775
Sonic Drive-In,restaurant cafe bakery,33.4662151,-112.0674775
Palette at Phoenix Art Museum,restaurant cafe bakery,33.4662151,-112.0674775
Subway,restaurant cafe bakery,33.4662151,-112.0674775
Nami,restaurant cafe bakery,33.4662151,-112.0674775
Guacamoles Fresh Mexican Grill,restaurant cafe bakery,33.4662151,-112.0674775
Einstein Bros. Bagels,restaurant cafe bakery,33.4662151,-112.0674775
Giant Coffee,restaurant cafe bakery,33.4662151,-112.0674775
Starbucks,restaurant cafe bakery,33.4662151,-112.0674775
Nami,restaurant cafe bakery,33.4662151,-112.0674775
Starbucks,restaurant cafe bakery,33.4662151,-112.0674775
Safeway,restaurant cafe bakery,33.4662151,-112.0674775
Einstein Bros. Bagels,restaurant cafe bakery,33.4662151,-112.0674775
Nami,restaurant cafe bakery,33.4662151,-112.0674775
"Ruth Wood, NP",hospital pharmacy,33.4662151,-112.0674775
Pacific Biomedical Inc,hospital pharmacy,33.4662151,-112.0674775
Safeway,hospital pharmacy,33.4662151,-112.0674775
Safeway Pharmacy,hospital pharmacy,33.4662151,-112.0674775
"Tracy Thao T. Nguyen, PharmD",hospital pharmacy,33.4662151,-112.0674775
"Helen Walker, CPNP",hospital pharmacy,33.4662151,-112.0674775
"Pearline Dillard, PharmD",hospital pharmacy,33.4662151,-112.0674775
"Shawn Sameiro, RPH",hospital pharmacy,33.4662151,-112.0674775
"Rhonda Seeley, Pharm",hospital pharmacy,33.4662151,-112.0674775
"Jennifer M. Davis, PharmD",hospital pharmacy,33.4662151,-112.0674775
"Jacob Dallas, PharmD",hospital pharmacy,33.4662151,-112.0674775
Walgreens Pharmacy,hospital pharmacy,33.4662151,-112.0674775
"Christopher J. Chavez, PharmD",hospital pharmacy,33.4662151,-112.0674775
"Kimberly R. Miller, PharmD",hospital pharmacy,33.4662151,-112.0674775
Chase Bank,bank atm,33.4662151,-112.0674775
U.S. Bank Branch,bank atm,33.4662151,-112.0674775
SunWest Federal Credit Union,bank atm,33.4662151,-112.0674775
Chase ATM,bank atm,33.4662151,-112.0674775
Chase Bank,bank atm,33.4662151,-112.0674775
Cardtronics ATM,bank atm,33.4662151,-112.0674775
ATM (Chase Bank),bank atm,33.4662151,-112.0674775
U.S. Bank ATM - East McDowell - Safeway,bank atm,33.4662151,-112.0674775
Wendy's,restaurant cafe bakery,33.3038738,-111.8631348
Filibertos,restaurant cafe bakery,33.3038738,-111.8631348
Starbucks,restaurant cafe bakery,33.3038738,-111.8631348
Krispy Kreme,restaurant cafe bakery,33.3038738,-111.8631348
Starbucks,restaurant cafe bakery,33.3038738,-111.8631348
Safeway,restaurant cafe bakery,33.3038738,-111.8631348
Krispy Kreme,restaurant cafe bakery,33.3038738,-111.8631348
Novocur,hospital pharmacy,33.3038738,-111.8631348
Arizona Vein & Vascular Center,hospital pharmacy,33.3038738,-111.8631348
Safeway,hospital pharmacy,33.3038738,-111.8631348
Safeway Pharmacy,hospital pharmacy,33.3038738,-111.8631348
"Todd Meyer, PharmD",hospital pharmacy,33.3038738,-111.8631348
"Maikhanh Le, Pharm",hospital pharmacy,33.3038738,-111.8631348
"Jonathan A. Cyr, RPh",hospital pharmacy,33.3038738,-111.8631348
"Patrick D. Espy, RPh",hospital pharmacy,33.3038738,-111.8631348
Chase Bank,bank atm,33.3038738,-111.8631348
Bank of America Financial Center,bank atm,33.3038738,-111.8631348
U.S. Bank Branch,bank atm,33.3038738,-111.8631348
MidFirst Bank,bank atm,33.3038738,-111.8631348
Wells Fargo Bank,bank atm,33.3038738,-111.8631348
Chase Bank,bank atm,33.3038738,-111.8631348
ATM (Chase Bank),bank atm,33.3038738,-111.8631348
MidFirst Bank,bank atm,33.3038738,-111.8631348
U.S. Bank ATM - West Chandler - Safeway,bank atm,33.3038738,-111.8631348
Chase ATM,bank atm,33.3038738,-111.8631348
ATM (Wells Fargo Bank),bank atm,33.3038738,-111.8631348
Wells Fargo Bank,bank atm,33.3038738,-111.8631348
Ultron,bank atm,33.3038738,-111.8631348
Ultron,bank atm,33.3038738,-111.8631348
ARCO,gas_station,33.3038738,-111.8631348
Papaya Thai Restaurant,restaurant cafe bakery,33.424119,-111.7720784
Fat Willy's Family Sports Grill,restaurant cafe bakery,33.424119,-111.7720784
Burger King,restaurant cafe bakery,33.424119,-111.7720784
Los Favoritos Taco Shop,restaurant cafe bakery,33.424119,-111.7720784
Bread Basket & Pies,restaurant cafe bakery,33.424119,-111.7720784
Christina's Authentic Mexican Food Restaurant,restaurant cafe bakery,33.424119,-111.7720784
Pirates Fish & Chips,restaurant cafe bakery,33.424119,-111.7720784
Pho An An,restaurant cafe bakery,33.424119,-111.7720784
Starbucks,restaurant cafe bakery,33.424119,-111.7720784
Safeway,restaurant cafe bakery,33.424119,-111.7720784
Safeway Bakery,restaurant cafe bakery,33.424119,-111.7720784
Bread Basket & Pies,restaurant cafe bakery,33.424119,-111.7720784
Banner Urgent Care,hospital pharmacy,33.424119,-111.7720784
Safeway,hospital pharmacy,33.424119,-111.7720784
Safeway Pharmacy,hospital pharmacy,33.424119,-111.7720784
"Thomas Dayton, RPH",hospital pharmacy,33.424119,-111.7720784
Fishman Bernard H,hospital pharmacy,33.424119,-111.7720784
"David W. Holland, RPH",hospital pharmacy,33.424119,-111.7720784
U.S. Bank ATM - East University - Safeway,bank atm,33.424119,-111.7720784
U.S. Bank Branch,bank atm,33.424119,-111.7720784
Ads Statewide Security,bank atm,33.424119,-111.7720784
U.S. Bank ATM - East University - Safeway,bank atm,33.424119,-111.7720784
Circle K,bank atm,33.424119,-111.7720784
Cardtronics ATM,bank atm,33.424119,-111.7720784
Chase ATM,bank atm,33.424119,-111.7720784
ampm,bank atm,33.424119,-111.7720784
ATM (Us Bank),bank atm,33.424119,-111.7720784
Ads Statewide Security,bank atm,33.424119,-111.7720784
Ultron,bank atm,33.424119,-111.7720784
ATM (Circle K),bank atm,33.424119,-111.7720784
ATM,bank atm,33.424119,-111.7720784
Circle K,gas_station,33.424119,-111.7720784
BP,gas_station,33.424119,-111.7720784
ARCO,gas_station,33.424119,-111.7720784
Fat Willy's Family Sports Grill,night_club bar,33.424119,-111.7720784
Little Caesars Pizza,restaurant cafe bakery,33.3031927,-111.996199
Pomegranate Cafe,restaurant cafe bakery,33.3031927,-111.996199
Thai Basil Signature,restaurant cafe bakery,33.3031927,-111.996199
Subway,restaurant cafe bakery,33.3031927,-111.996199
CK's Tavern & Grill,restaurant cafe bakery,33.3031927,-111.996199
McDonald's,restaurant cafe bakery,33.3031927,-111.996199
Taco Bell,restaurant cafe bakery,33.3031927,-111.996199
Panda Express,restaurant cafe bakery,33.3031927,-111.996199
Sushi Ken,restaurant cafe bakery,33.3031927,-111.996199
Rosati's Pizza,restaurant cafe bakery,33.3031927,-111.996199
Arrivederci Trattoria,restaurant cafe bakery,33.3031927,-111.996199
Bleachers Sports Grill,restaurant cafe bakery,33.3031927,-111.996199
KFC,restaurant cafe bakery,33.3031927,-111.996199
Ginban Sushi,restaurant cafe bakery,33.3031927,-111.996199
Burger King,restaurant cafe bakery,33.3031927,-111.996199
Trios Restaurant in Phoenix,restaurant cafe bakery,33.3031927,-111.996199
Firehouse Subs,restaurant cafe bakery,33.3031927,-111.996199
MOD Pizza,restaurant cafe bakery,33.3031927,-111.996199
Star of India,restaurant cafe bakery,33.3031927,-111.996199
Star of India,restaurant cafe bakery,33.3031927,-111.996199
Pomegranate Cafe,restaurant cafe bakery,33.3031927,-111.996199
Fry's Food And Drug,restaurant cafe bakery,33.3031927,-111.996199
Safeway,restaurant cafe bakery,33.3031927,-111.996199
CT Medical Consulting PLLC,hospital pharmacy,33.3031927,-111.996199
Safeway Pharmacy,hospital pharmacy,33.3031927,-111.996199
Safeway,hospital pharmacy,33.3031927,-111.996199
Walgreens Pharmacy,hospital pharmacy,33.3031927,-111.996199
"Chris E. Meisel, RPh",hospital pharmacy,33.3031927,-111.996199
"Jeffrey R. Boyer, Pharm",hospital pharmacy,33.3031927,-111.996199
"James M. Fehrenbach, RPH",hospital pharmacy,33.3031927,-111.996199
"Matthew Ellsworth, PharmD",hospital pharmacy,33.3031927,-111.996199
"Amanda Q. Tran, OD",hospital pharmacy,33.3031927,-111.996199
"Jared W. Roswurm, PharmD",hospital pharmacy,33.3031927,-111.996199
"Jodye Barker, PharmD",hospital pharmacy,33.3031927,-111.996199
Fry's Pharmacy,hospital pharmacy,33.3031927,-111.996199
Walgreens Pharmacy,hospital pharmacy,33.3031927,-111.996199
Chase Bank,bank atm,33.3031927,-111.996199
U.S. Bank Branch,bank atm,33.3031927,-111.996199
Am Trust Bank,bank atm,33.3031927,-111.996199
Wells Fargo Bank,bank atm,33.3031927,-111.996199
FirstBank - 40th & Chandler,bank atm,33.3031927,-111.996199
Chase ATM,bank atm,33.3031927,-111.996199
Chase Bank,bank atm,33.3031927,-111.996199
Chase ATM,bank atm,33.3031927,-111.996199
Am Trust Bank,bank atm,33.3031927,-111.996199
U.S. Bank ATM - Ahwatukee - Safeway,bank atm,33.3031927,-111.996199
ATM (Bank of America),bank atm,33.3031927,-111.996199
Cardtronics ATM,bank atm,33.3031927,-111.996199
Cardtronics ATM,bank atm,33.3031927,-111.996199
Bank of America ATM,bank atm,33.3031927,-111.996199
Wells Fargo Bank,bank atm,33.3031927,-111.996199
Circle K,gas_station,33.3031927,-111.996199
FRYS FUEL,gas_station,33.3031927,-111.996199
CK's Tavern & Grill,night_club bar,33.3031927,-111.996199
Bleachers Sports Grill,night_club bar,33.3031927,-111.996199
Chez Moi,night_club bar,33.3031927,-111.996199
Hot Wok Chinese Restaurant,restaurant cafe bakery,33.3220851,-111.8225311
Rosati's Pizza,restaurant cafe bakery,33.3220851,-111.8225311
Papa Murphy's Take 'N' Bake Pizza,restaurant cafe bakery,33.3220851,-111.8225311
Starbucks,restaurant cafe bakery,33.3220851,-111.8225311
Safeway,restaurant cafe bakery,33.3220851,-111.8225311
LifeQuest Physical Medicine and Rehab,hospital pharmacy,33.3220851,-111.8225311
Safeway,hospital pharmacy,33.3220851,-111.8225311
Safeway Pharmacy,hospital pharmacy,33.3220851,-111.8225311
CVS Pharmacy,hospital pharmacy,33.3220851,-111.8225311
"Michael P. Draper, RPH",hospital pharmacy,33.3220851,-111.8225311
"Rene Flores, RPh",hospital pharmacy,33.3220851,-111.8225311
Wells Fargo Bank,bank atm,33.3220851,-111.8225311
U.S. Bank Branch,bank atm,33.3220851,-111.8225311
U.S. Bank ATM - East Ray Road - Safeway,bank atm,33.3220851,-111.8225311
Wells Fargo Bank,bank atm,33.3220851,-111.8225311
Cardtronics ATM,bank atm,33.3220851,-111.8225311
U.S. Bank ATM - East Ray Road - Safeway,bank atm,33.3220851,-111.8225311
ATM (Us Bank),bank atm,33.3220851,-111.8225311
ATM (Wells Fargo Bank),bank atm,33.3220851,-111.8225311
Access to Money,bank atm,33.3220851,-111.8225311
Navajo Refining Co,gas_station,33.3220851,-111.8225311
Subway,restaurant cafe bakery,33.4884634,-112.0820947
Peter Piper Pizza,restaurant cafe bakery,33.4884634,-112.0820947
Burger Factory,restaurant cafe bakery,33.4884634,-112.0820947
Mi Patio Mexican Restaurant,restaurant cafe bakery,33.4884634,-112.0820947
Lexington Hotel Central Phoenix,restaurant cafe bakery,33.4884634,-112.0820947
Stacy’s Pampered Pig,restaurant cafe bakery,33.4884634,-112.0820947
The Liberty Kitchen,restaurant cafe bakery,33.4884634,-112.0820947
Eriberto's,restaurant cafe bakery,33.4884634,-112.0820947
Bruno Mali's Cafe & Gift,restaurant cafe bakery,33.4884634,-112.0820947
Café Tranquilo,restaurant cafe bakery,33.4884634,-112.0820947
Starbucks,restaurant cafe bakery,33.4884634,-112.0820947
Café Oso,restaurant cafe bakery,33.4884634,-112.0820947
Safeway,restaurant cafe bakery,33.4884634,-112.0820947
Phoenix Gynecology Consultants,hospital pharmacy,33.4884634,-112.0820947
Arizona Gynecology Associates,hospital pharmacy,33.4884634,-112.0820947
Safeway Pharmacy,hospital pharmacy,33.4884634,-112.0820947
Safeway,hospital pharmacy,33.4884634,-112.0820947
"Sarah Becker, PharmD",hospital pharmacy,33.4884634,-112.0820947
"Sara Kissinger, PharmD",hospital pharmacy,33.4884634,-112.0820947
Sanceutics Pharmacy,hospital pharmacy,33.4884634,-112.0820947
Pharmacie Nouvelle,hospital pharmacy,33.4884634,-112.0820947
U.S. Bank Branch,bank atm,33.4884634,-112.0820947
Wells Fargo ATM,bank atm,33.4884634,-112.0820947
Cardtronics ATM,bank atm,33.4884634,-112.0820947
Cardtronics ATM,bank atm,33.4884634,-112.0820947
U.S. Bank ATM - West Osborn - Safeway,bank atm,33.4884634,-112.0820947
ATM,bank atm,33.4884634,-112.0820947
ATM,bank atm,33.4884634,-112.0820947
Access to Money,bank atm,33.4884634,-112.0820947
ATM,bank atm,33.4884634,-112.0820947
Foghorn Inc,night_club bar,33.4884634,-112.0820947
